customer_id,gender,p3bkrel_pur,DOB,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,age,age_bracket,address,postcode,state,country,property_valuation
2968,Male,38,1977-11-25,Retail,High Net Worth,0,0,16.0,44,40,8 Glendale Terrace,4014,QLD,Australia,8
2970,Female,64,1992-12-08,Financial Services,Mass Customer,0,0,5.0,29,30,6604 Hansons Court,2760,NSW,Australia,8
2971,Female,5,1968-01-16,Manufacturing,High Net Worth,0,1,8.0,54,50,6 Weeping Birch Pass,2064,NSW,Australia,12
2973,Male,34,1972-05-12,Health,High Net Worth,0,0,5.0,50,50,726 Erie Center,3106,VIC,Australia,11
2974,Female,1,1975-09-28,Financial Services,High Net Worth,0,0,15.0,46,50,98 Tomscot Center,3442,VIC,Australia,7
2975,Female,67,1981-03-09,Financial Services,Mass Customer,0,0,14.0,41,40,26223 Warrior Terrace,2204,NSW,Australia,9
2976,Male,16,1964-08-07,Health,Mass Customer,0,1,8.0,57,60,85 Kim Way,3140,VIC,Australia,9
2978,Male,96,1974-05-07,Manufacturing,Affluent Customer,0,0,10.0,48,50,3 Hudson Circle,2250,NSW,Australia,9
2979,Female,39,1976-07-25,Retail,Mass Customer,0,0,18.0,45,40,8594 Warner Park,3053,VIC,Australia,6
2980,Female,27,1979-12-22,Manufacturing,Mass Customer,0,0,4.0,42,40,6136 Farragut Plaza,3181,VIC,Australia,6
2981,Male,26,1980-03-30,Retail,High Net Worth,0,1,21.0,42,40,9 7th Pass,2760,NSW,Australia,9
2982,Female,30,1982-08-08,Financial Services,Mass Customer,0,1,11.0,39,40,1 Graceland Trail,3195,VIC,Australia,9
2983,Male,2,1985-01-26,Retail,Mass Customer,0,1,17.0,37,40,64 Northview Pass,3163,VIC,Australia,9
2984,Female,48,1959-05-23,Manufacturing,Mass Customer,0,1,13.0,63,60,0 Hayes Hill,2106,NSW,Australia,11
2985,Male,69,1986-10-14,Retail,Affluent Customer,0,1,14.0,35,40,3 Mariners Cove Terrace,2216,NSW,Australia,10
2986,Male,60,1980-09-01,Financial Services,Mass Customer,0,0,13.0,41,40,130 Thompson Plaza,2199,NSW,Australia,9
2989,Male,37,2000-10-25,Health,High Net Worth,0,1,2.0,21,20,60 Fulton Trail,2234,NSW,Australia,10
2990,Male,65,1978-03-16,Argiculture,High Net Worth,0,0,8.0,44,40,3 Lukken Road,2066,NSW,Australia,12
2991,Female,48,1964-06-27,Financial Services,Mass Customer,0,0,11.0,58,60,424 Almo Junction,2830,NSW,Australia,4
2992,Female,26,1974-05-31,Health,Mass Customer,0,1,10.0,48,50,9610 Gateway Trail,3429,VIC,Australia,5
2993,Female,85,1995-03-07,Financial Services,Affluent Customer,0,0,4.0,27,30,00 Cordelia Trail,2138,NSW,Australia,9
2994,Female,26,1976-08-30,Manufacturing,Mass Customer,0,1,18.0,45,40,5 Shelley Pass,2763,NSW,Australia,8
2995,Male,60,1997-01-14,Health,Mass Customer,0,1,2.0,25,20,24 Old Shore Crossing,2250,NSW,Australia,7
2996,Female,67,1967-05-05,Financial Services,Mass Customer,0,0,14.0,55,60,93 Lawn Road,4212,QLD,Australia,7
2997,Female,57,1973-05-17,Health,Affluent Customer,0,0,10.0,49,50,09 Texas Plaza,4285,QLD,Australia,3
2998,Female,34,2000-12-19,Manufacturing,High Net Worth,0,1,2.0,21,20,99 Lawn Court,4556,QLD,Australia,7
3000,Male,28,1974-05-15,Financial Services,Affluent Customer,0,0,22.0,48,50,0 Lakewood Street,2144,NSW,Australia,10
3001,Male,48,1977-07-22,Argiculture,Mass Customer,0,0,20.0,44,40,2 Hagan Hill,2155,NSW,Australia,10
3002,Male,62,1956-12-06,Financial Services,Mass Customer,0,1,16.0,65,60,673 Comanche Parkway,2470,NSW,Australia,2
3003,Female,72,1963-05-02,Retail,Mass Customer,0,1,4.0,59,60,78 Algoma Circle,2166,NSW,Australia,8
3004,Male,82,1955-02-20,Health,Mass Customer,0,1,16.0,67,70,9 Swallow Avenue,3179,VIC,Australia,9
3005,Male,36,1969-01-05,Property,Affluent Customer,0,1,8.0,53,50,90 Loftsgordon Plaza,2216,NSW,Australia,10
3007,Male,38,1973-05-22,Manufacturing,Mass Customer,0,0,16.0,49,50,5913 Ramsey Road,2478,NSW,Australia,10
3008,Female,40,1982-05-13,Health,High Net Worth,0,1,17.0,40,40,91 Jay Drive,2560,NSW,Australia,7
3009,Female,11,1977-04-02,Health,High Net Worth,0,1,14.0,45,40,72 Dennis Road,3805,VIC,Australia,7
3011,Female,84,1994-05-11,Financial Services,High Net Worth,0,0,3.0,28,30,54 Nevada Plaza,2096,NSW,Australia,12
3013,Female,94,1968-07-28,Property,High Net Worth,0,0,6.0,53,50,399 Butterfield Crossing,4115,QLD,Australia,7
3015,Female,25,2000-09-02,Retail,Affluent Customer,0,0,1.0,21,20,2942 Swallow Trail,4214,QLD,Australia,9
3016,Male,25,1985-08-11,Financial Services,High Net Worth,0,0,11.0,36,40,7 Anzinger Drive,2745,NSW,Australia,10
3017,Male,88,1955-10-05,Financial Services,Affluent Customer,0,0,7.0,66,70,885 Larry Park,3140,VIC,Australia,9
3019,Male,98,1986-02-02,Manufacturing,Affluent Customer,0,1,14.0,36,40,13 Alpine Lane,2228,NSW,Australia,9
3020,Male,13,1965-12-24,Manufacturing,High Net Worth,0,1,10.0,56,60,2 Scott Pass,4870,QLD,Australia,1
3023,Female,37,1994-12-09,IT,High Net Worth,0,1,7.0,27,30,238 New Castle Alley,2166,NSW,Australia,9
3024,Male,86,1959-01-08,Health,Mass Customer,0,0,12.0,63,60,010 Stuart Way,3056,VIC,Australia,6
3025,Male,27,1977-04-23,Financial Services,Mass Customer,0,1,9.0,45,40,7609 Jackson Terrace,2155,NSW,Australia,11
3026,Female,11,1988-11-21,Property,Mass Customer,0,1,5.0,33,30,520 Parkside Lane,2164,NSW,Australia,9
3027,Male,83,1977-10-30,Health,Mass Customer,0,1,5.0,44,40,7046 Fairview Place,4510,QLD,Australia,3
3028,Female,67,1956-07-07,Manufacturing,High Net Worth,0,0,20.0,66,70,7 Scoville Trail,4304,QLD,Australia,2
3029,Male,85,1978-07-17,Manufacturing,Mass Customer,0,0,13.0,44,40,31435 Eagle Crest Drive,2230,NSW,Australia,10
3030,Female,68,1998-05-21,Manufacturing,Affluent Customer,0,0,3.0,24,20,4 Crescent Oaks Alley,2541,NSW,Australia,5
3031,Male,95,1996-02-02,Health,Mass Customer,0,1,5.0,26,30,50 7th Circle,4305,QLD,Australia,1
3032,Male,53,1992-08-02,Health,Affluent Customer,0,1,5.0,29,30,7 Lerdahl Court,4207,QLD,Australia,6
3033,Female,60,1979-03-17,Financial Services,High Net Worth,0,0,12.0,43,40,677 Eagan Trail,3183,VIC,Australia,7
3034,Female,54,1956-09-09,Manufacturing,Mass Customer,0,1,18.0,65,60,638 Browning Terrace,3079,VIC,Australia,6
3035,Male,98,1980-04-15,Health,High Net Worth,0,0,13.0,42,40,731 Haas Trail,2125,NSW,Australia,11
3036,Female,24,1977-04-17,Property,Affluent Customer,0,1,11.0,45,40,2 Grim Court,2168,NSW,Australia,8
3037,Female,30,1971-10-27,Financial Services,High Net Worth,0,1,18.0,50,50,01654 Milwaukee Plaza,2000,NSW,Australia,11
3039,Female,52,1968-07-28,Financial Services,Affluent Customer,0,0,18.0,53,50,94611 Cascade Parkway,2763,NSW,Australia,8
3040,Female,87,1966-11-28,Retail,Mass Customer,0,0,5.0,55,60,1 Melrose Lane,2010,NSW,Australia,9
3041,Female,20,1974-03-12,Retail,Mass Customer,0,1,11.0,48,50,88537 Erie Court,4211,QLD,Australia,7
3042,Male,76,1971-03-17,Property,High Net Worth,0,1,15.0,51,50,5649 Crest Line Place,4455,QLD,Australia,2
3044,Male,59,1990-04-11,Health,Affluent Customer,0,1,19.0,32,30,4 Jenifer Hill,3147,VIC,Australia,12
3045,Male,52,1996-10-02,Financial Services,Affluent Customer,0,1,2.0,25,20,5999 Waxwing Lane,4511,QLD,Australia,1
3046,Female,53,1964-06-07,Manufacturing,Affluent Customer,0,0,18.0,58,60,5444 Corry Pass,2761,NSW,Australia,8
3047,Male,20,1962-01-14,Retail,Mass Customer,0,1,19.0,60,60,85 Northland Circle,2077,NSW,Australia,10
3048,Male,38,1969-05-27,Manufacturing,Mass Customer,0,0,16.0,53,50,80302 Stang Parkway,3677,VIC,Australia,1
3049,Male,72,1967-07-15,Property,High Net Worth,0,1,12.0,55,60,529 Monterey Street,3338,VIC,Australia,3
3051,Female,81,1973-06-06,Manufacturing,Affluent Customer,0,1,7.0,49,50,9357 Dennis Park,2010,NSW,Australia,11
3053,Female,67,1984-09-12,Retail,High Net Worth,0,0,17.0,37,40,274 Ludington Trail,2428,NSW,Australia,5
3054,Female,94,1965-07-14,Manufacturing,Affluent Customer,0,0,16.0,57,60,6 Service Parkway,4275,QLD,Australia,3
3056,Female,43,1968-05-27,Entertainment,Mass Customer,0,0,18.0,54,50,0264 Birchwood Plaza,3802,VIC,Australia,8
3058,Male,67,1986-10-10,Manufacturing,Mass Customer,0,1,16.0,35,40,6354 Briar Crest Road,2022,NSW,Australia,12
3060,Male,28,1982-09-14,Financial Services,Mass Customer,0,1,6.0,39,40,44 Northridge Plaza,2166,NSW,Australia,8
3061,Female,51,1991-03-18,Manufacturing,Affluent Customer,0,1,3.0,31,30,11 Farragut Junction,2530,NSW,Australia,8
3062,Male,78,1962-11-09,Manufacturing,Mass Customer,0,0,13.0,59,60,6 Westport Road,4350,QLD,Australia,2
3063,Male,74,1999-11-04,Financial Services,Affluent Customer,0,0,2.0,22,20,922 Mccormick Circle,4509,QLD,Australia,6
3064,Male,96,1995-06-14,Financial Services,Affluent Customer,0,1,4.0,27,30,9317 Mendota Parkway,3064,VIC,Australia,8
3065,Female,88,1978-01-05,Financial Services,High Net Worth,0,1,13.0,44,40,8303 Mallard Center,2234,NSW,Australia,11
3066,Female,29,1995-01-14,Financial Services,Affluent Customer,0,1,2.0,27,30,4 Gateway Court,3107,VIC,Australia,10
3067,Female,8,1991-01-13,Manufacturing,Mass Customer,0,1,9.0,31,30,2178 Washington Hill,3806,VIC,Australia,6
3068,Female,88,1990-12-07,Manufacturing,Affluent Customer,0,0,1.0,31,30,0330 Vahlen Trail,3072,VIC,Australia,7
3069,Female,59,1988-08-12,Financial Services,Affluent Customer,0,0,12.0,33,30,4351 Maywood Hill,3551,VIC,Australia,4
3070,Female,74,1998-07-27,Health,Affluent Customer,0,1,1.0,23,20,537 Amoth Center,2220,NSW,Australia,9
3071,Female,59,1989-12-25,Entertainment,Mass Customer,0,1,12.0,32,30,23384 Kings Drive,2261,NSW,Australia,9
3072,Male,87,1979-04-12,Manufacturing,Mass Customer,0,1,10.0,43,40,6269 Oak Valley Avenue,2323,NSW,Australia,5
3073,Male,16,1967-04-12,Telecommunications,Affluent Customer,0,0,17.0,55,60,74910 Burning Wood Junction,3132,VIC,Australia,10
3074,Male,31,1969-02-18,Health,Mass Customer,0,1,12.0,53,50,6278 Old Shore Parkway,2250,NSW,Australia,9
3075,Male,36,1959-10-24,Entertainment,Mass Customer,0,1,16.0,62,60,08180 Golf Park,3068,VIC,Australia,8
3076,Female,9,1991-10-01,Health,Mass Customer,0,1,4.0,30,30,1944 Charing Cross Junction,2126,NSW,Australia,10
3077,Male,19,2000-08-11,Manufacturing,Affluent Customer,0,0,2.0,21,20,25578 Mayfield Drive,2099,NSW,Australia,10
3078,Female,54,1982-08-16,Retail,Mass Customer,0,0,7.0,39,40,9 Rieder Avenue,2798,NSW,Australia,6
3079,Male,34,1959-11-18,Retail,Mass Customer,0,1,20.0,62,60,45201 Atwood Place,2176,NSW,Australia,9
3080,Male,87,1958-10-06,Financial Services,High Net Worth,0,0,10.0,63,60,0680 Veith Court,3939,VIC,Australia,8
3082,Male,68,1997-03-28,Manufacturing,Mass Customer,0,1,2.0,25,20,837 Elmside Center,2761,NSW,Australia,8
3084,Female,57,1959-07-16,Financial Services,Affluent Customer,0,1,16.0,63,60,41205 Straubel Place,4305,QLD,Australia,4
3087,Male,64,1986-04-02,Health,Mass Customer,0,0,9.0,36,40,233 Toban Alley,2567,NSW,Australia,8
3088,Male,92,1974-05-09,Retail,Affluent Customer,0,1,17.0,48,50,5 Lotheville Parkway,2760,NSW,Australia,8
3089,Male,27,2000-02-24,Manufacturing,Affluent Customer,0,1,2.0,22,20,7 Westridge Terrace,4504,QLD,Australia,7
3090,Male,81,1964-12-06,Manufacturing,Mass Customer,0,0,8.0,57,60,98978 Nevada Circle,3020,VIC,Australia,8
3091,Female,88,1995-08-13,Manufacturing,Affluent Customer,0,1,3.0,26,30,9503 Aberg Drive,3021,VIC,Australia,7
3093,Male,31,1992-04-01,Property,High Net Worth,0,1,6.0,30,30,06 Lighthouse Bay Pass,3042,VIC,Australia,9
3095,Male,14,1998-10-11,Retail,High Net Worth,0,1,2.0,23,20,65620 Michigan Way,3141,VIC,Australia,10
3096,Female,32,1973-06-28,Financial Services,Mass Customer,0,0,10.0,49,50,3075 Victoria Drive,2290,NSW,Australia,7
3097,Male,2,1978-05-09,Financial Services,Affluent Customer,0,1,19.0,44,40,0 Stephen Lane,2170,NSW,Australia,5
3098,Female,77,1980-07-15,Health,Mass Customer,0,0,12.0,42,40,148 Marcy Pass,4301,QLD,Australia,4
3099,Female,73,1996-11-26,Retail,Mass Customer,0,1,3.0,25,20,5406 Mockingbird Center,4870,QLD,Australia,7
3101,Male,68,1987-08-27,Manufacturing,High Net Worth,0,0,12.0,34,30,6 Kings Avenue,2135,NSW,Australia,12
3102,Male,37,1990-06-04,Property,Affluent Customer,0,0,2.0,32,30,9 John Wall Parkway,2323,NSW,Australia,6
3103,Female,5,1953-10-21,Retail,Mass Customer,0,0,20.0,68,70,32304 Larry Road,4014,QLD,Australia,7
3104,Female,19,1994-11-30,Property,Mass Customer,0,1,2.0,27,30,9 Dryden Crossing,4118,QLD,Australia,3
3105,Male,88,1965-10-14,Health,Mass Customer,0,0,12.0,56,60,146 Dakota Pass,4017,QLD,Australia,7
3106,Female,13,1989-06-03,Financial Services,Mass Customer,0,1,21.0,33,30,11171 Rigney Court,2770,NSW,Australia,6
3108,Male,94,1967-10-01,Entertainment,Mass Customer,0,0,10.0,54,50,1742 Scott Center,4670,QLD,Australia,2
3109,Female,75,1958-06-23,Health,Mass Customer,0,1,10.0,64,60,451 Luster Hill,2170,NSW,Australia,9
3110,Male,14,1994-02-11,IT,Affluent Customer,0,1,8.0,28,30,03287 Hallows Center,4305,QLD,Australia,3
3111,Male,42,1997-03-11,Financial Services,Mass Customer,0,1,4.0,25,20,7208 Old Gate Avenue,2112,NSW,Australia,11
3112,Male,41,2001-04-22,Retail,High Net Worth,0,1,1.0,21,20,944 Becker Road,3162,VIC,Australia,11
3113,Female,52,1969-12-06,Property,Mass Customer,0,1,18.0,52,50,904 Doe Crossing Terrace,2194,NSW,Australia,7
3114,Male,48,1974-09-05,IT,Mass Customer,0,1,18.0,47,50,7285 Waxwing Pass,2620,NSW,Australia,5
3115,Male,40,1981-02-26,Manufacturing,Mass Customer,0,0,8.0,41,40,3538 Bunting Hill,3805,VIC,Australia,7
3116,Male,16,1978-06-29,Health,Mass Customer,0,0,7.0,44,40,979 Victoria Junction,3156,VIC,Australia,8
3117,Female,68,1995-06-11,Financial Services,Affluent Customer,0,1,6.0,27,30,073 Fremont Alley,3805,VIC,Australia,7
3118,Male,54,1993-01-22,Health,High Net Worth,0,0,9.0,29,30,81183 Maple Wood Plaza,4152,QLD,Australia,8
3120,Female,89,1979-02-04,Health,Mass Customer,0,1,10.0,43,40,4 Shopko Circle,2196,NSW,Australia,5
3121,Male,82,1959-05-11,Manufacturing,Mass Customer,0,0,19.0,63,60,969 Sycamore Point,2304,NSW,Australia,7
3122,Female,17,1980-08-17,Manufacturing,High Net Worth,0,1,15.0,41,40,96073 Erie Place,2763,NSW,Australia,9
3123,Female,71,1976-08-17,Health,High Net Worth,0,0,20.0,45,40,6915 Nobel Crossing,2195,NSW,Australia,6
3124,Female,73,1981-02-03,Retail,High Net Worth,0,1,9.0,41,40,32 Elmside Point,2560,NSW,Australia,6
3125,Female,2,1978-08-21,Health,High Net Worth,0,1,5.0,43,40,54294 Hovde Court,2500,NSW,Australia,8
3126,Male,7,1986-10-16,Financial Services,High Net Worth,0,0,12.0,35,40,98 Grover Street,3048,VIC,Australia,5
3127,Male,39,1971-01-31,Health,Mass Customer,0,0,10.0,51,50,4753 Sheridan Center,3048,VIC,Australia,6
3128,Female,96,1965-06-26,Manufacturing,High Net Worth,0,1,16.0,57,60,6958 Knutson Pass,3620,VIC,Australia,1
3129,Female,44,1955-09-25,Property,High Net Worth,0,1,11.0,66,70,0 Stephen Park,4702,QLD,Australia,2
3130,Female,53,1971-01-25,Telecommunications,Mass Customer,0,0,17.0,51,50,3126 Bayside Hill,4503,QLD,Australia,4
3131,Female,63,1999-02-24,Retail,Affluent Customer,0,1,3.0,23,20,98202 Holmberg Way,3149,VIC,Australia,10
3132,Male,33,1975-04-15,Retail,Mass Customer,0,1,7.0,47,50,33794 Sommers Crossing,2502,NSW,Australia,6
3133,Female,89,1999-05-10,Manufacturing,Mass Customer,0,0,2.0,23,20,21 2nd Pass,2566,NSW,Australia,8
3134,Female,53,1995-01-20,Manufacturing,Mass Customer,0,0,5.0,27,30,981 Kinsman Crossing,2880,NSW,Australia,1
3135,Male,83,1962-01-14,Financial Services,Mass Customer,0,0,16.0,60,60,1617 Harper Parkway,2096,NSW,Australia,10
3136,Male,60,1998-08-25,Retail,Mass Customer,0,1,3.0,23,20,73907 Fallview Point,2250,NSW,Australia,7
3138,Male,34,1971-02-19,Financial Services,Mass Customer,0,1,6.0,51,50,409 Bobwhite Road,2226,NSW,Australia,10
3139,Male,65,1973-06-13,Financial Services,High Net Worth,0,1,17.0,49,50,24712 Hazelcrest Lane,3024,VIC,Australia,7
3140,Female,2,1985-06-11,Manufacturing,High Net Worth,0,0,16.0,37,40,3 Canary Center,2040,NSW,Australia,10
3141,Female,92,1995-11-04,Retail,Mass Customer,0,1,3.0,26,30,5310 Mosinee Crossing,4151,QLD,Australia,9
3142,Male,98,1992-08-04,Manufacturing,Mass Customer,0,0,6.0,29,30,13 Basil Lane,2036,NSW,Australia,9
3143,Female,0,1996-10-24,Manufacturing,Mass Customer,0,0,5.0,25,20,332 Summerview Park,3000,VIC,Australia,8
3144,Male,94,1978-10-29,Manufacturing,Mass Customer,0,1,8.0,43,40,7435 Monument Road,3807,VIC,Australia,9
3145,Male,17,1978-06-17,Financial Services,High Net Worth,0,1,7.0,44,40,3 Cody Trail,2010,NSW,Australia,7
3146,Female,79,1978-01-28,Property,Mass Customer,0,0,15.0,44,40,07084 Mallory Center,2428,NSW,Australia,5
3147,Female,21,1976-10-02,Retail,Affluent Customer,0,1,17.0,45,40,502 John Wall Pass,3199,VIC,Australia,7
3150,Female,66,1991-10-07,Financial Services,Mass Customer,0,0,5.0,30,30,039 Havey Alley,2220,NSW,Australia,9
3152,Female,6,1999-06-07,Financial Services,High Net Worth,0,1,3.0,23,20,0250 Onsgard Center,4034,QLD,Australia,7
3153,Female,87,1973-12-30,Financial Services,High Net Worth,0,0,15.0,48,50,121 Anniversary Lane,2200,NSW,Australia,9
3154,Female,63,1957-11-21,Telecommunications,Mass Customer,0,1,19.0,64,60,0 Warrior Alley,2021,NSW,Australia,10
3155,Female,88,1976-12-25,IT,Affluent Customer,0,1,21.0,45,40,5323 Chive Avenue,2486,NSW,Australia,7
3156,Male,23,1976-09-28,Financial Services,Mass Customer,0,0,4.0,45,40,63663 Darwin Crossing,2565,NSW,Australia,10
3157,Male,46,1997-07-19,Retail,Mass Customer,0,1,1.0,24,20,16 Hansons Hill,2454,NSW,Australia,7
3158,Male,27,1970-05-02,Telecommunications,Mass Customer,0,1,12.0,52,50,64 Quincy Alley,4170,QLD,Australia,9
3159,Male,16,1967-02-01,Financial Services,Affluent Customer,0,0,12.0,55,60,541 Ramsey Alley,3201,VIC,Australia,7
3160,Male,87,1978-07-03,IT,Mass Customer,0,0,21.0,44,40,9890 Macpherson Drive,2224,NSW,Australia,10
3161,Female,71,1977-02-16,Financial Services,Mass Customer,0,1,4.0,45,40,40 Erie Plaza,3138,VIC,Australia,9
3162,Female,76,1978-02-24,Argiculture,Mass Customer,0,1,15.0,44,40,8 Clarendon Circle,2121,NSW,Australia,11
3163,Male,38,1968-06-01,Argiculture,Affluent Customer,0,0,19.0,54,50,55152 Delaware Park,2151,NSW,Australia,10
3164,Female,53,1986-01-14,Manufacturing,Mass Customer,0,1,14.0,36,40,09 Mitchell Terrace,2166,NSW,Australia,9
3165,Female,56,1975-05-18,Manufacturing,Affluent Customer,0,1,10.0,47,50,49956 Hovde Crossing,2745,NSW,Australia,9
3166,Male,96,1955-05-11,Health,Mass Customer,0,0,20.0,67,70,1 Glacier Hill Parkway,2017,NSW,Australia,8
3167,Male,36,1995-01-20,Property,Mass Customer,0,0,5.0,27,30,4527 Farmco Place,3155,VIC,Australia,8
3168,Male,89,1976-02-16,Health,Affluent Customer,0,0,22.0,46,50,88 Rutledge Crossing,4215,QLD,Australia,7
3169,Male,96,1964-01-12,IT,Mass Customer,0,1,19.0,58,60,398 Butternut Place,3027,VIC,Australia,7
3170,Female,67,1968-01-26,Entertainment,Mass Customer,0,0,11.0,54,50,13 Marcy Alley,3138,VIC,Australia,8
3171,Male,36,1967-05-23,Financial Services,Affluent Customer,0,1,10.0,55,60,62 John Wall Lane,2326,NSW,Australia,1
3172,Female,69,1961-12-17,Retail,Affluent Customer,0,0,5.0,60,60,2346 Dawn Terrace,4655,QLD,Australia,3
3173,Male,55,2001-10-10,Health,Mass Customer,0,1,1.0,20,20,8 Erie Center,3690,VIC,Australia,2
3174,Female,67,1976-11-16,Financial Services,Affluent Customer,0,0,9.0,45,40,040 Brown Trail,2040,NSW,Australia,12
3175,Male,82,1984-12-30,Health,Mass Customer,0,0,16.0,37,40,94850 Moland Street,3072,VIC,Australia,9
3178,Male,21,1971-09-28,Retail,Mass Customer,0,1,9.0,50,50,9632 Katie Avenue,4161,QLD,Australia,7
3179,Male,87,1979-11-04,Entertainment,Affluent Customer,0,1,17.0,42,40,390 Wayridge Plaza,2756,NSW,Australia,9
3180,Male,96,1974-06-14,IT,Mass Customer,0,1,19.0,48,50,55 Gateway Trail,2147,NSW,Australia,9
3181,Male,39,1976-09-29,Financial Services,High Net Worth,0,0,6.0,45,40,26 Randy Road,2642,NSW,Australia,2
3182,Female,50,1967-10-03,Financial Services,Affluent Customer,0,0,15.0,54,50,31435 Surrey Court,2074,NSW,Australia,11
3183,Male,64,1974-06-19,Health,Mass Customer,0,0,14.0,48,50,9200 Continental Center,3165,VIC,Australia,10
3184,Female,2,1976-11-08,Manufacturing,Affluent Customer,0,1,7.0,45,40,696 Harbort Junction,2196,NSW,Australia,10
3185,Male,25,1956-01-18,Financial Services,Mass Customer,0,0,10.0,66,70,71 Hayes Circle,2320,NSW,Australia,7
3187,Male,75,1974-05-12,Financial Services,Mass Customer,0,1,14.0,48,50,6735 Katie Way,2150,NSW,Australia,7
3188,Male,94,1999-07-07,Financial Services,Mass Customer,0,0,1.0,23,20,7 Kingsford Parkway,3085,VIC,Australia,9
3189,Male,40,1963-03-01,Financial Services,Mass Customer,0,0,11.0,59,60,69 Huxley Lane,4205,QLD,Australia,3
3191,Female,29,1959-07-08,Financial Services,Affluent Customer,0,1,12.0,63,60,1 Jenifer Court,4280,QLD,Australia,4
3192,Female,37,1968-09-18,Financial Services,High Net Worth,0,1,16.0,53,50,2 Gateway Drive,3995,VIC,Australia,2
3193,Female,6,1978-07-04,Property,High Net Worth,0,0,7.0,44,40,081 Oakridge Street,2519,NSW,Australia,10
3194,Male,38,1978-03-11,Manufacturing,Mass Customer,0,0,11.0,44,40,40252 Springs Park,4870,QLD,Australia,9
3195,Female,4,1981-03-30,Manufacturing,Mass Customer,0,0,18.0,41,40,6590 Fremont Avenue,2077,NSW,Australia,8
3196,Female,11,1977-08-04,Health,Mass Customer,0,0,8.0,44,40,972 Lake View Terrace,3977,VIC,Australia,7
3197,Male,83,1976-02-18,Health,High Net Worth,0,0,14.0,46,50,8 Havey Alley,2031,NSW,Australia,8
3198,Male,66,1997-08-02,Manufacturing,Mass Customer,0,1,1.0,24,20,05600 Lien Plaza,3796,VIC,Australia,8
3200,Female,51,1995-11-03,Manufacturing,Mass Customer,0,0,1.0,26,30,842 Texas Crossing,4130,QLD,Australia,7
3201,Male,61,2000-03-31,Financial Services,Mass Customer,0,1,1.0,22,20,020 Bartillon Park,2767,NSW,Australia,8
3202,Male,74,1994-09-10,Financial Services,Mass Customer,0,1,2.0,27,30,778 7th Parkway,2071,NSW,Australia,9
3204,Female,51,1994-11-26,Health,Mass Customer,0,1,4.0,27,30,220 American Ash Road,4022,QLD,Australia,6
3206,Female,32,1995-03-23,Financial Services,Mass Customer,0,0,1.0,27,30,41141 Cascade Hill,2075,NSW,Australia,9
3209,Female,10,1964-03-28,Manufacturing,Affluent Customer,0,0,15.0,58,60,182 Homewood Plaza,4053,QLD,Australia,7
3210,Female,80,1988-02-01,Manufacturing,Mass Customer,0,0,1.0,34,30,96 Hermina Terrace,3024,VIC,Australia,5
3211,Female,52,1993-06-12,Health,High Net Worth,0,1,7.0,29,30,68486 Anderson Alley,3083,VIC,Australia,8
3212,Female,62,1981-01-15,Financial Services,Affluent Customer,0,0,13.0,41,40,4 Farragut Center,2065,NSW,Australia,12
3213,Female,27,1971-09-26,Telecommunications,Affluent Customer,0,1,16.0,50,50,7858 Sauthoff Crossing,3079,VIC,Australia,11
3214,Female,2,1993-01-21,Financial Services,Mass Customer,0,1,9.0,29,30,050 Monterey Street,4869,QLD,Australia,3
3216,Male,59,1998-05-08,Manufacturing,Mass Customer,0,1,1.0,24,20,26710 Express Trail,4390,QLD,Australia,7
3217,Female,95,1968-03-12,Manufacturing,Mass Customer,0,0,8.0,54,50,17 Nevada Drive,2122,NSW,Australia,11
3218,Female,38,1976-02-12,Argiculture,Mass Customer,0,1,22.0,46,50,8200 Dapin Drive,4503,QLD,Australia,4
3219,Female,94,1998-01-06,Financial Services,Mass Customer,0,0,3.0,24,20,423 Mcbride Place,2477,NSW,Australia,7
3220,Male,53,1972-07-26,Manufacturing,Affluent Customer,0,0,11.0,49,50,580 Blaine Center,2029,NSW,Australia,10
3221,Female,59,1959-09-25,Property,High Net Worth,0,1,11.0,62,60,11 Crescent Oaks Junction,4055,QLD,Australia,8
3224,Female,67,1996-03-12,Manufacturing,Affluent Customer,0,0,3.0,26,30,50506 Buhler Terrace,3083,VIC,Australia,8
3225,Male,19,1980-06-19,Health,Mass Customer,0,1,4.0,42,40,5 Iowa Road,2154,NSW,Australia,11
3226,Female,43,1973-03-29,Entertainment,Affluent Customer,0,0,11.0,49,50,97 Sunnyside Junction,3977,VIC,Australia,7
3227,Male,37,1995-12-06,Manufacturing,Affluent Customer,0,0,2.0,26,30,37363 Morning Park,3108,VIC,Australia,7
3228,Female,36,1964-08-16,Health,Mass Customer,0,0,13.0,57,60,751 Cordelia Terrace,2880,NSW,Australia,1
3229,Male,69,1964-10-18,Retail,High Net Worth,0,1,6.0,57,60,2 Del Sol Circle,3012,VIC,Australia,1
3230,Female,31,1970-02-14,Financial Services,Mass Customer,0,0,12.0,52,50,864 Scoville Plaza,3029,VIC,Australia,5
3232,Female,7,1993-10-10,Financial Services,Mass Customer,0,1,9.0,28,30,78258 Hanover Plaza,3070,VIC,Australia,10
3233,Male,7,1959-01-06,Financial Services,Mass Customer,0,1,17.0,63,60,44 Service Alley,3023,VIC,Australia,7
3234,Male,35,1987-04-15,Manufacturing,Mass Customer,0,1,19.0,35,40,12 Quincy Lane,3141,VIC,Australia,8
